O*NET-SOC_Code,Title,Element_ID,Element_Name,Skill_Importance,Skill_Level,Skill_Strength,Skill_Strength_Normalized,Skill_Importance_Category,Skill_Level_Category
11-3071.04,Supply Chain Managers,2.A.1.f,Science,1.12,0.38,0.42560000000000003,0.014186666666666669,Low,Low
11-3071.04,Supply Chain Managers,2.A.2.a,Critical Thinking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-3071.04,Supply Chain Managers,2.A.2.b,Active Learning,3.75,3.75,14.0625,0.46875,Medium,Medium
11-3071.04,Supply Chain Managers,2.A.2.c,Learning Strategies,3.0,3.25,9.75,0.325,Medium,Medium
11-3071.04,Supply Chain Managers,2.A.2.d,Monitoring,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-3111.00,Compensation and Benefits Managers,2.A.1.a,Reading Comprehension,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-3111.00,Compensation and Benefits Managers,2.A.1.b,Active Listening,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-3111.00,Compensation and Benefits Managers,2.A.1.c,Writing,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-3111.00,Compensation and Benefits Managers,2.A.1.d,Speaking,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-3111.00,Compensation and Benefits Managers,2.A.1.e,Mathematics,3.0,3.12,9.36,0.312,Medium,Medium
11-3111.00,Compensation and Benefits Managers,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
11-3111.00,Compensation and Benefits Managers,2.A.2.a,Critical Thinking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-3111.00,Compensation and Benefits Managers,2.A.2.b,Active Learning,3.75,4.0,15.0,0.5,Medium,Medium
11-3111.00,Compensation and Benefits Managers,2.A.2.c,Learning Strategies,3.0,3.12,9.36,0.312,Medium,Medium
11-3111.00,Compensation and Benefits Managers,2.A.2.d,Monitoring,3.38,3.62,12.2356,0.40785333333333335,Medium,Medium
11-3121.00,Human Resources Managers,2.A.1.a,Reading Comprehension,4.25,4.38,18.615,0.6204999999999999,High,High
11-3121.00,Human Resources Managers,2.A.1.b,Active Listening,4.38,4.12,18.0456,0.60152,High,High
11-3121.00,Human Resources Managers,2.A.1.c,Writing,4.12,4.0,16.48,0.5493333333333333,High,Medium
11-3121.00,Human Resources Managers,2.A.1.d,Speaking,4.25,4.12,17.51,0.5836666666666667,High,High
11-3121.00,Human Resources Managers,2.A.1.e,Mathematics,3.0,3.0,9.0,0.3,Medium,Medium
11-3121.00,Human Resources Managers,2.A.1.f,Science,1.5,0.5,0.75,0.025,Low,Low
11-3121.00,Human Resources Managers,2.A.2.a,Critical Thinking,4.0,4.25,17.0,0.5666666666666667,Medium,High
11-3121.00,Human Resources Managers,2.A.2.b,Active Learning,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-3121.00,Human Resources Managers,2.A.2.c,Learning Strategies,3.75,3.88,14.549999999999999,0.485,Medium,Medium
11-3121.00,Human Resources Managers,2.A.2.d,Monitoring,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-3131.00,Training and Development Managers,2.A.1.a,Reading Comprehension,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-3131.00,Training and Development Managers,2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-3131.00,Training and Development Managers,2.A.1.c,Writing,3.88,4.12,15.9856,0.5328533333333333,Medium,High
11-3131.00,Training and Development Managers,2.A.1.d,Speaking,4.0,4.5,18.0,0.6,Medium,High
11-3131.00,Training and Development Managers,2.A.1.e,Mathematics,2.88,2.88,8.2944,0.27648,Medium,Medium
11-3131.00,Training and Development Managers,2.A.1.f,Science,1.5,0.38,0.5700000000000001,0.019000000000000003,Low,Low
11-3131.00,Training and Development Managers,2.A.2.a,Critical Thinking,3.75,4.0,15.0,0.5,Medium,Medium
11-3131.00,Training and Development Managers,2.A.2.b,Active Learning,3.75,4.25,15.9375,0.53125,Medium,High
11-3131.00,Training and Development Managers,2.A.2.c,Learning Strategies,4.25,5.25,22.3125,0.74375,High,High
11-3131.00,Training and Development Managers,2.A.2.d,Monitoring,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.1.a,Reading Comprehension,3.75,4.25,15.9375,0.53125,Medium,High
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.1.b,Active Listening,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.1.c,Writing,3.25,3.62,11.765,0.39216666666666666,Medium,Medium
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.1.d,Speaking,3.62,4.12,14.9144,0.4971466666666667,Medium,High
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.1.e,Mathematics,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.1.f,Science,2.62,2.5,6.550000000000001,0.21833333333333335,Medium,Medium
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.2.a,Critical Thinking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.2.b,Active Learning,3.38,3.62,12.2356,0.40785333333333335,Medium,Medium
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.2.c,Learning Strategies,2.88,3.25,9.36,0.312,Medium,Medium
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.A.2.d,Monitoring,3.38,3.75,12.674999999999999,0.4225,Medium,Medium
11-9021.00,Construction Managers,2.A.1.a,Reading Comprehension,3.88,4.25,16.49,0.5496666666666666,Medium,High
11-9021.00,Construction Managers,2.A.1.b,Active Listening,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-9021.00,Construction Managers,2.A.1.c,Writing,3.75,3.88,14.549999999999999,0.485,Medium,Medium
11-9021.00,Construction Managers,2.A.1.d,Speaking,3.88,4.12,15.9856,0.5328533333333333,Medium,High
11-9021.00,Construction Managers,2.A.1.e,Mathematics,3.5,3.88,13.58,0.45266666666666666,Medium,Medium
11-9021.00,Construction Managers,2.A.1.f,Science,2.12,2.0,4.24,0.14133333333333334,Medium,Low
11-9021.00,Construction Managers,2.A.2.a,Critical Thinking,4.0,4.38,17.52,0.584,Medium,High
11-9021.00,Construction Managers,2.A.2.b,Active Learning,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9021.00,Construction Managers,2.A.2.c,Learning Strategies,3.12,3.25,10.14,0.338,Medium,Medium
11-9021.00,Construction Managers,2.A.2.d,Monitoring,3.88,4.5,17.46,0.5820000000000001,Medium,High
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.1.a,Reading Comprehension,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.1.c,Writing,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.1.d,Speaking,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.1.e,Mathematics,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.1.f,Science,1.88,1.0,1.88,0.06266666666666666,Low,Low
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.2.a,Critical Thinking,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.2.b,Active Learning,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.2.c,Learning Strategies,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.A.2.d,Monitoring,3.88,4.25,16.49,0.5496666666666666,Medium,High
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.1.a,Reading Comprehension,4.75,4.88,23.18,0.7726666666666666,High,High
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.1.b,Active Listening,4.88,5.0,24.4,0.8133333333333332,High,High
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.1.c,Writing,4.62,4.88,22.5456,0.75152,High,High
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.1.d,Speaking,4.75,4.75,22.5625,0.7520833333333333,High,High
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.1.e,Mathematics,3.0,3.12,9.36,0.312,Medium,Medium
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.1.f,Science,2.0,1.12,2.24,0.07466666666666667,Low,Low
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.2.a,Critical Thinking,4.62,4.5,20.79,0.693,High,High
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.2.b,Active Learning,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.2.c,Learning Strategies,4.88,5.0,24.4,0.8133333333333332,High,High
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.A.2.d,Monitoring,4.0,4.5,18.0,0.6,Medium,High
11-9033.00,"Education Administrators, Postsecondary",2.A.1.a,Reading Comprehension,4.12,4.62,19.0344,0.63448,High,High
11-9033.00,"Education Administrators, Postsecondary",2.A.1.b,Active Listening,4.0,4.25,17.0,0.5666666666666667,Medium,High
11-9033.00,"Education Administrators, Postsecondary",2.A.1.c,Writing,4.0,4.25,17.0,0.5666666666666667,Medium,High
11-9033.00,"Education Administrators, Postsecondary",2.A.1.d,Speaking,4.0,4.25,17.0,0.5666666666666667,Medium,High
11-9033.00,"Education Administrators, Postsecondary",2.A.1.e,Mathematics,2.88,3.12,8.9856,0.29952,Medium,Medium
11-9033.00,"Education Administrators, Postsecondary",2.A.1.f,Science,1.5,0.5,0.75,0.025,Low,Low
11-9033.00,"Education Administrators, Postsecondary",2.A.2.a,Critical Thinking,4.12,4.25,17.51,0.5836666666666667,High,High
11-9033.00,"Education Administrators, Postsecondary",2.A.2.b,Active Learning,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9033.00,"Education Administrators, Postsecondary",2.A.2.c,Learning Strategies,3.75,4.0,15.0,0.5,Medium,Medium
11-9033.00,"Education Administrators, Postsecondary",2.A.2.d,Monitoring,4.0,4.25,17.0,0.5666666666666667,Medium,High
11-9041.00,Architectural and Engineering Managers,2.A.1.a,Reading Comprehension,4.12,4.38,18.0456,0.60152,High,High
11-9041.00,Architectural and Engineering Managers,2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9041.00,Architectural and Engineering Managers,2.A.1.c,Writing,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-9041.00,Architectural and Engineering Managers,2.A.1.d,Speaking,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9041.00,Architectural and Engineering Managers,2.A.1.e,Mathematics,3.88,4.25,16.49,0.5496666666666666,Medium,High
11-9041.00,Architectural and Engineering Managers,2.A.1.f,Science,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
11-9041.00,Architectural and Engineering Managers,2.A.2.a,Critical Thinking,3.88,4.25,16.49,0.5496666666666666,Medium,High
11-9041.00,Architectural and Engineering Managers,2.A.2.b,Active Learning,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
11-9041.00,Architectural and Engineering Managers,2.A.2.c,Learning Strategies,3.25,3.12,10.14,0.338,Medium,Medium
11-9041.00,Architectural and Engineering Managers,2.A.2.d,Monitoring,3.75,4.0,15.0,0.5,Medium,Medium
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.1.a,Reading Comprehension,3.62,4.25,15.385,0.5128333333333334,Medium,High
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.1.b,Active Listening,3.5,3.62,12.67,0.42233333333333334,Medium,Medium
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.1.c,Writing,3.62,3.88,14.0456,0.4681866666666667,Medium,Medium
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.1.d,Speaking,3.62,3.5,12.67,0.42233333333333334,Medium,Medium
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.1.e,Mathematics,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.1.f,Science,3.12,3.0,9.36,0.312,Medium,Medium
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.2.a,Critical Thinking,3.62,4.12,14.9144,0.4971466666666667,Medium,High
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.2.b,Active Learning,3.25,3.75,12.1875,0.40625,Medium,Medium
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.2.c,Learning Strategies,2.88,3.25,9.36,0.312,Medium,Medium
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,2.A.2.d,Monitoring,3.25,3.88,12.61,0.42033333333333334,Medium,Medium
11-9051.00,Food Service Managers,2.A.1.a,Reading Comprehension,3.75,3.88,14.549999999999999,0.485,Medium,Medium
11-9051.00,Food Service Managers,2.A.1.b,Active Listening,3.88,3.5,13.58,0.45266666666666666,Medium,Medium
11-9051.00,Food Service Managers,2.A.1.c,Writing,3.0,3.12,9.36,0.312,Medium,Medium
11-9051.00,Food Service Managers,2.A.1.d,Speaking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9051.00,Food Service Managers,2.A.1.e,Mathematics,2.88,2.88,8.2944,0.27648,Medium,Medium
11-9051.00,Food Service Managers,2.A.1.f,Science,1.62,0.62,1.0044,0.033479999999999996,Low,Low
11-9051.00,Food Service Managers,2.A.2.a,Critical Thinking,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
11-9051.00,Food Service Managers,2.A.2.b,Active Learning,3.12,3.75,11.700000000000001,0.39,Medium,Medium
11-9051.00,Food Service Managers,2.A.2.c,Learning Strategies,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
11-9051.00,Food Service Managers,2.A.2.d,Monitoring,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
11-9071.00,Gambling Managers,2.A.1.a,Reading Comprehension,3.5,3.88,13.58,0.45266666666666666,Medium,Medium
11-9071.00,Gambling Managers,2.A.1.b,Active Listening,3.75,3.75,14.0625,0.46875,Medium,Medium
11-9071.00,Gambling Managers,2.A.1.c,Writing,3.62,3.88,14.0456,0.4681866666666667,Medium,Medium
11-9071.00,Gambling Managers,2.A.1.d,Speaking,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
11-9071.00,Gambling Managers,2.A.1.e,Mathematics,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
11-9071.00,Gambling Managers,2.A.1.f,Science,1.62,0.62,1.0044,0.033479999999999996,Low,Low
11-9071.00,Gambling Managers,2.A.2.a,Critical Thinking,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9071.00,Gambling Managers,2.A.2.b,Active Learning,3.5,3.62,12.67,0.42233333333333334,Medium,Medium
11-9071.00,Gambling Managers,2.A.2.c,Learning Strategies,3.25,3.38,10.985,0.36616666666666664,Medium,Medium
11-9071.00,Gambling Managers,2.A.2.d,Monitoring,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.1.a,Reading Comprehension,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.1.b,Active Listening,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.1.c,Writing,3.5,3.88,13.58,0.45266666666666666,Medium,Medium
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.1.d,Speaking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.1.e,Mathematics,2.5,2.25,5.625,0.1875,Medium,Medium
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.2.a,Critical Thinking,3.75,3.88,14.549999999999999,0.485,Medium,Medium
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.2.b,Active Learning,3.25,3.75,12.1875,0.40625,Medium,Medium
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.2.c,Learning Strategies,3.12,3.62,11.294400000000001,0.37648000000000004,Medium,Medium
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",2.A.2.d,Monitoring,3.75,3.75,14.0625,0.46875,Medium,Medium
11-9081.00,Lodging Managers,2.A.1.a,Reading Comprehension,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
11-9081.00,Lodging Managers,2.A.1.b,Active Listening,4.12,4.0,16.48,0.5493333333333333,High,Medium
11-9081.00,Lodging Managers,2.A.1.c,Writing,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9081.00,Lodging Managers,2.A.1.d,Speaking,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9081.00,Lodging Managers,2.A.1.e,Mathematics,2.62,2.88,7.5456,0.25152,Medium,Medium
11-9081.00,Lodging Managers,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
11-9081.00,Lodging Managers,2.A.2.a,Critical Thinking,3.75,3.88,14.549999999999999,0.485,Medium,Medium
11-9081.00,Lodging Managers,2.A.2.b,Active Learning,3.75,3.88,14.549999999999999,0.485,Medium,Medium
11-9081.00,Lodging Managers,2.A.2.c,Learning Strategies,3.38,3.62,12.2356,0.40785333333333335,Medium,Medium
11-9081.00,Lodging Managers,2.A.2.d,Monitoring,3.75,3.75,14.0625,0.46875,Medium,Medium
11-9111.00,Medical and Health Services Managers,2.A.1.a,Reading Comprehension,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-9111.00,Medical and Health Services Managers,2.A.1.b,Active Listening,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-9111.00,Medical and Health Services Managers,2.A.1.c,Writing,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9111.00,Medical and Health Services Managers,2.A.1.d,Speaking,4.12,4.0,16.48,0.5493333333333333,High,Medium
11-9111.00,Medical and Health Services Managers,2.A.1.e,Mathematics,2.75,3.0,8.25,0.275,Medium,Medium
11-9111.00,Medical and Health Services Managers,2.A.1.f,Science,2.5,2.5,6.25,0.20833333333333334,Medium,Medium
11-9111.00,Medical and Health Services Managers,2.A.2.a,Critical Thinking,4.12,4.12,16.9744,0.5658133333333333,High,High
11-9111.00,Medical and Health Services Managers,2.A.2.b,Active Learning,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
11-9111.00,Medical and Health Services Managers,2.A.2.c,Learning Strategies,3.25,3.88,12.61,0.42033333333333334,Medium,Medium
11-9111.00,Medical and Health Services Managers,2.A.2.d,Monitoring,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-9121.00,Natural Sciences Managers,2.A.1.a,Reading Comprehension,4.0,5.0,20.0,0.6666666666666666,Medium,High
11-9121.00,Natural Sciences Managers,2.A.1.b,Active Listening,4.0,4.75,19.0,0.6333333333333333,Medium,High
11-9121.00,Natural Sciences Managers,2.A.1.c,Writing,3.88,5.0,19.4,0.6466666666666666,Medium,High
11-9121.00,Natural Sciences Managers,2.A.1.d,Speaking,3.88,4.25,16.49,0.5496666666666666,Medium,High
11-9121.00,Natural Sciences Managers,2.A.1.e,Mathematics,3.12,4.0,12.48,0.41600000000000004,Medium,Medium
11-9121.00,Natural Sciences Managers,2.A.1.f,Science,4.12,4.88,20.1056,0.6701866666666666,High,High
11-9121.00,Natural Sciences Managers,2.A.2.a,Critical Thinking,4.0,4.38,17.52,0.584,Medium,High
11-9121.00,Natural Sciences Managers,2.A.2.b,Active Learning,3.5,4.75,16.625,0.5541666666666667,Medium,High
11-9121.00,Natural Sciences Managers,2.A.2.c,Learning Strategies,3.5,3.88,13.58,0.45266666666666666,Medium,Medium
11-9121.00,Natural Sciences Managers,2.A.2.d,Monitoring,4.0,4.12,16.48,0.5493333333333333,Medium,High
11-9121.01,Clinical Research Coordinators,2.A.1.a,Reading Comprehension,4.0,4.25,17.0,0.5666666666666667,Medium,High
11-9121.01,Clinical Research Coordinators,2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9121.01,Clinical Research Coordinators,2.A.1.c,Writing,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
11-9121.01,Clinical Research Coordinators,2.A.1.d,Speaking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
11-9121.01,Clinical Research Coordinators,2.A.1.e,Mathematics,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
11-9121.01,Clinical Research Coordinators,2.A.1.f,Science,3.0,3.0,9.0,0.3,Medium,Medium
11-9121.01,Clinical Research Coordinators,2.A.2.a,Critical Thinking,3.75,4.0,15.0,0.5,Medium,Medium
11-9121.01,Clinical Research Coordinators,2.A.2.b,Active Learning,3.38,4.0,13.52,0.45066666666666666,Medium,Medium
11-9121.01,Clinical Research Coordinators,2.A.2.c,Learning Strategies,3.12,3.38,10.5456,0.35152,Medium,Medium
11-9121.01,Clinical Research Coordinators,2.A.2.d,Monitoring,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
